province,analog_province,analog_rank,combined_similarity,province_region,analog_region,same_region,distance_km,weather_similarity,host_similarity,pressure_similarity,outbreak_history_similarity
Krabi,Satun,4,0.6995107753957132,South,South,True,170.37076446211287,0.5651034339377441,0.5626332504780103,0.6703064171670983,1.0
Krabi,Phang-nga,5,0.6821621456602677,South,South,True,102.28325474336268,0.49557493244005396,0.48071192780806465,0.7523617223929521,1.0
Lampang,Lamphun,1,0.5972880605536133,North,North,True,57.09829705642101,0.7788812904295921,0.6834062985298568,0.7526848270406994,0.17417982621430478
Lampang,Phrae,2,0.5934922930782235,North,North,True,66.31820170897483,0.6616451777210559,0.6682293103557921,0.5176622522093812,0.5264324320266646
Lampang,Nan,3,0.5441817759629749,North,North,True,149.71104576445302,0.6475154341700278,0.6199455699699725,0.566062307240342,0.3432037924715572
Lampang,Uttaradit,4,0.5352348005610891,North,North,True,117.5763725964749,0.6170143668511603,0.4774087566034049,0.5907634833090255,0.4557525954807656
Lampang,Chiang Mai,5,0.5348902861561875,North,North,True,83.41274328343368,0.675640867585663,0.6586290767870939,0.6458958112027446,0.1593953890492486
Lamphun,Mae Hong Son,1,0.7434514131318819,North,North,True,104.94044609100436,0.6686872633342165,0.6623679057221052,0.8218916053172367,0.8208588781539694
Lamphun,Chiang Mai,2,0.7229244222297686,North,North,True,55.29430070771099,0.7603670430092551,0.7363169239182251,0.7089466528468465,0.6860670691447475
Lamphun,Kamphaeng Phet,3,0.6084773992765993,North,North,True,233.1159228221024,0.4578277793487275,0.4275129773584123,0.7277099622452876,0.8208588781539694
Lamphun,Lampang,4,0.5972880605536133,North,North,True,57.09829705642101,0.7788812904295921,0.6834062985298568,0.7526848270406994,0.17417982621430478
Lamphun,Nan,5,0.5954893181350168,North,North,True,202.98135910866225,0.6025717477771341,0.603296074473249,0.6122625050653974,0.5638269452242869
Loei,Nong Bua Lam Phu,1,0.5520796401389421,Northeast,Northeast,True,75.8607802677228,0.6410724422315511,0.4805972932484589,0.6337913312943977,0.45285749378136037
Loei,Nan,2,0.5074951260053122,Northeast,North,False,184.9138826135708,0.6531133891286787,0.7310845266571967,0.3071022344515063,0.338680353783867
Loei,Phrae,3,0.4960170864375565,Northeast,North,False,183.13765840129068,0.5581896004432144,0.7120669061075839,0.5060395748702272,0.20777226432920026
Loei,Nong Khai,4,0.488387209729236,Northeast,Northeast,True,134.8324734772969,0.4645339698995463,0.5659166581713432,0.48097017799843156,0.4421280328476226
Loei,Sakon Nakhon,5,0.48534841868091433,Northeast,Northeast,True,231.9773703253984,0.6651996346520924,0.3624035058938207,0.5977889203167149,0.31600161386102926
Lop Buri,Sing Buri,1,0.6074469264168557,Central,Central,True,49.814469162760346,0.754710114439472,0.41128956850668674,0.6921392971844117,0.5716487255368526
Lop Buri,Chai Nat,2,0.5777001982703481,Central,Central,True,78.01877289453336,0.6933699546062411,0.28615482879378246,0.6754550402727646,0.6558209694086043
Lop Buri,Kanchanaburi,3,0.5773295022314142,Central,West,False,171.1536487374727,0.5934378300416239,0.37960754842419525,0.6804516610512337,0.6558209694086043
Lop Buri,Saraburi,4,0.5669871511206458,Central,Central,True,53.5022490649873,0.4926265073583208,0.2898247465271792,0.8748556398420706,0.6106417107550126
Lop Buri,Samut Sakhon,5,0.5556557485402005,Central,Central,True,172.0950856063789,0.45249489087323985,0.2874854358176384,0.8268216980613197,0.6558209694086043
Mae Hong Son,Lamphun,1,0.7434514131318819,North,North,True,104.94044609100436,0.6686872633342165,0.6623679057221052,0.8218916053172367,0.8208588781539694
Mae Hong Son,Chiang Mai,2,0.707208388521524,North,North,True,90.7705548280998,0.7040602108510808,0.6400358660973577,0.7799224594461971,0.7048150176914603
Mae Hong Son,Kamphaeng Phet,3,0.6336850708105041,North,North,True,315.238116608001,0.5195588798828192,0.3152971152547374,0.6998842881044596,1.0
Mae Hong Son,Roi Et,4,0.5777733175249471,North,Northeast,False,685.1567510731046,0.580181707657091,0.2392152106425245,0.4916963518001732,1.0
Mae Hong Son,Nong Khai,5,0.5724015240838629,North,Northeast,False,509.3133695358434,0.41630044442638436,0.32687551057713604,0.5464301413319312,1.0
Maha Sarakham,Khon Kaen,1,0.6501751443854282,Northeast,Northeast,True,74.87312269559166,0.6797094084379601,0.791140978437072,0.6434651880860979,0.48638500258058304
Maha Sarakham,Si Sa Ket,2,0.6264912901701942,Northeast,Northeast,True,168.751844401167,0.7002959816377716,0.6086276547375926,0.658920416225785,0.5381211080796277
Maha Sarakham,Ubon Ratchathani,3,0.6127783405580125,Northeast,Northeast,True,211.56941287328607,0.6877353820385823,0.603877101440884,0.7028835015007774,0.4566173772518063
Maha Sarakham,Surin,4,0.6067020512337611,Northeast,Northeast,True,127.8986670906023,0.6502811296421329,0.5855529483781285,0.69646003774474,0.4945140891700432
Maha Sarakham,Udon Thani,5,0.6004064263538971,Northeast,Northeast,True,161.20491433890064,0.7237911164861628,0.5630451358101237,0.6733867166266257,0.44140273649267586
Mukdahan,Chiang Mai,1,0.4932691331836412,Northeast,North,False,651.6466937982175,0.5279554686569725,0.7362862791459204,0.3415784369901355,0.36725634794153633
Mukdahan,Sakon Nakhon,2,0.4919757647254939,Northeast,Northeast,True,124.38851891871556,0.5124692325682286,0.346304979131138,0.6489945202055291,0.4601343269970799
Mukdahan,Phitsanulok,3,0.4884631810189443,Northeast,North,False,447.86751359193545,0.5900069409360862,0.432791906193167,0.4828082480544026,0.4482456288921213
Mukdahan,Lampang,4,0.4881308021720454,Northeast,North,False,573.9528483472598,0.5151934318970337,0.6661373710284777,0.41131830984227175,0.3598740959203986
Mukdahan,Bueng Kan,5,0.48763365663846214,Northeast,Northeast,True,204.35647387602663,0.5505237064121236,0.36602521690048906,0.6742091908089389,0.359776512432297
Nakhon Nayok,Phetchaburi,1,0.609056648640198,East,West,False,184.2125898540576,0.6015478466670416,0.6662007204227662,0.16847802747098453,1.0
Nakhon Nayok,Pathum Thani,2,0.602310175572615,East,Central,False,55.691621250011366,0.6846525809692975,0.5756997763155124,0.1488883450056504,1.0
Nakhon Nayok,Samut Prakarn,3,0.6019012186334058,East,Central,False,80.34726198161196,0.6673984775825816,0.5745380023038542,0.1656683946471877,1.0
Nakhon Nayok,Samut Sakhon,4,0.5972524059621409,East,Central,False,118.26612417483967,0.7321493515035205,0.5042154293431101,0.1526448430019329,1.0
Nakhon Nayok,Saraburi,5,0.5865152235494295,East,Central,False,48.8113865044754,0.7384870953533333,0.7105827794092421,0.1696972589371355,0.7272937604980072
Nakhon Pathom,Ang Thong,1,0.634933127162345,Central,Central,True,86.64836886798001,0.680614462749808,0.7295060784549887,0.6979248590057079,0.43168710843887537
Nakhon Pathom,Saraburi,2,0.6203358615683254,Central,Central,True,111.79075076454885,0.7430016329565985,0.7450284153210922,0.7430794421472624,0.25023395584834845
Nakhon Pathom,Bangkok,3,0.6128832281731297,Central,Central,True,48.34455976915617,0.7813001615288377,0.6922896066141722,0.7282517962192565,0.24969134833025247
Nakhon Pathom,Nonthaburi,4,0.6028259881177948,Central,Central,True,33.534972026240496,0.7987543151518195,0.6313539687747758,0.7337823348736546,0.2474133336709291
Nakhon Pathom,Phra Nakhon Si Ayutthaya,5,0.5987793185901964,Central,Central,True,70.96199048617673,0.6879678793745814,0.6652435216796222,0.801317499942704,0.24058837336387845
Nakhon Phanom,Amnat Charoen,1,0.769626893502111,Northeast,Northeast,True,163.80272166454617,0.69776009131661,0.6712757954565924,0.7094716872352416,1.0
Nakhon Phanom,Nong Khai,2,0.7300793116139757,Northeast,Northeast,True,190.05173398425435,0.6980021645505756,0.5795257959495822,0.6427892859557447,1.0
Nakhon Phanom,Roi Et,3,0.6680368359218019,Northeast,Northeast,True,168.6199459448894,0.4996083081296806,0.47359571572320946,0.6989433198343173,1.0
Nakhon Phanom,Trat,4,0.5749784073296791,Northeast,East,False,616.8348310055119,0.357874282151693,0.41905056173763494,0.5229887854293884,1.0
Nakhon Phanom,Kamphaeng Phet,5,0.5587424728278814,Northeast,North,False,524.0629519509819,0.29215750289214426,0.43293919480212806,0.509873193617253,1.0
Nakhon Ratchasima,Buri Ram,1,0.6596835731042342,Northeast,Northeast,True,86.08498331481705,0.7335236408261654,0.6218869024968837,0.8368521968907852,0.4464715522031021
Nakhon Ratchasima,Si Sa Ket,2,0.6321137296995678,Northeast,Northeast,True,229.33612943363596,0.7370744254579351,0.642894770065583,0.7044971751560989,0.4439885481186543
Nakhon Ratchasima,Khon Kaen,3,0.6271000061113884,Northeast,Northeast,True,147.21760830995345,0.7906044586269124,0.5680006230451357,0.7160323185248999,0.4337626242486056
Nakhon Ratchasima,Ubon Ratchathani,4,0.5908694204014227,Northeast,Northeast,True,303.78800166199494,0.6813320605767914,0.5959185163489806,0.667981760216739,0.4182453444631793
Nakhon Ratchasima,Surin,5,0.573539343156434,Northeast,Northeast,True,158.99164803973238,0.6120261910275443,0.5482715189820107,0.6753006181078787,0.45855904450830215
Nakhon Sawan,Phetchabun,1,0.6812448731897549,North,North,True,118.30217036697536,0.6111660473419822,0.5745147723143331,0.7294568656315474,0.8098418074711571
Nakhon Sawan,Kamphaeng Phet,2,0.6467033630426638,North,North,True,96.19418334879344,0.763177746789247,0.611247806328483,0.40254609158176846,0.8098418074711571
Nakhon Sawan,Phichit,3,0.574517383777931,North,North,True,66.8822654100627,0.5683176267577799,0.4895077806272054,0.7762627860995663,0.4639813416271725
Nakhon Sawan,Phitsanulok,4,0.5577092564420738,North,North,True,134.7570167058528,0.5705318868864021,0.4455270996994427,0.747432883558334,0.4673451556241167
Nakhon Sawan,Uthai Thani,5,0.5482222346483276,North,North,True,53.97397061686644,0.7460246858230563,0.47028269895337793,0.6856544121565649,0.29092714166031164
Nakhon Si Thammarat,Phatthalung,1,0.5591056658629051,South,South,True,91.34669824822848,0.6327604941170915,0.6853928790093966,0.6889793677078204,0.22928992261731185
Nakhon Si Thammarat,Songkhla,2,0.5473664323415435,South,South,True,154.61006329192563,0.6126223662693954,0.7065215296110092,0.4873914788622783,0.382930354623491
Nakhon Si Thammarat,Pattani,3,0.4986490193267988,South,South,True,241.8775453641948,0.5975470851672056,0.4772048788683856,0.7664816511816859,0.15336246208991816
Nakhon Si Thammarat,Trang,4,0.4986478289738285,South,South,True,102.0065710373437,0.6067167855371999,0.5070684030788665,0.7274436651893295,0.15336246208991816
Nakhon Si Thammarat,Yala,5,0.4971007794077251,South,South,True,266.59483741041805,0.6155453412134235,0.48485106038939,0.7390566491624462,0.14895006686564066
Nan,Lamphun,1,0.5954893181350168,North,North,True,202.98135910866225,0.6025717477771341,0.603296074473249,0.6122625050653974,0.5638269452242869
Nan,Mae Hong Son,2,0.5548708849528571,North,North,True,289.3319495848758,0.5591629510195554,0.5179573686355312,0.6454859763419916,0.49687724381434994
Nan,Chiang Mai,3,0.5491112193713684,North,North,True,198.82127845191096,0.5578572111362957,0.5269122320067463,0.6539865301242898,0.457688904218142
Nan,Lampang,4,0.5441817759629749,North,North,True,149.71104576445302,0.6475154341700278,0.6199455699699725,0.566062307240342,0.3432037924715572
Nan,Nong Khai,5,0.5238993794529933,North,Northeast,False,236.28841622298884,0.5323826362438295,0.5151202262855341,0.5512174114682592,0.49687724381434994
Narathiwat,Trang,1,0.75788299869352,South,South,True,279.4734843122312,0.5465493564427316,0.8119937044910172,0.6729889338403313,1.0
Narathiwat,Satun,2,0.7522145027114147,South,South,True,229.55588100338448,0.5761007975783518,0.6285744343870339,0.8041827788802729,1.0
Narathiwat,Pattani,3,0.723196626852676,South,South,True,72.44804606412735,0.5525492951448727,0.5939012842981343,0.746335927967697,1.0
Narathiwat,Ranong,4,0.7095949962033424,South,South,True,532.5423229707511,0.6053130824431545,0.5579276592905178,0.6751392430796973,1.0
Narathiwat,Phang-nga,5,0.70915355372795,South,South,True,468.80987994934657,0.6144767343250587,0.5469035591146083,0.6752339214721328,1.0
Nong Bua Lam Phu,Udon Thani,1,0.6568553725306726,Northeast,Northeast,True,65.5080651048638,0.8222906775693576,0.572511126160674,0.6782023962417882,0.5544172901508709
Nong Bua Lam Phu,Sakon Nakhon,2,0.6478893681027128,Northeast,Northeast,True,162.7286246245498,0.7442163521098208,0.48571022668975367,0.7958717095502084,0.5657591840610681
Nong Bua Lam Phu,Surin,3,0.6004552632580259,Northeast,Northeast,True,288.6568836047724,0.7338032928476752,0.3552162806026111,0.6676982587792412,0.645103220802576
Nong Bua Lam Phu,Khon Kaen,4,0.600430261390178,Northeast,Northeast,True,97.10151110904772,0.6614474929945802,0.4310524054285394,0.6537954906596007,0.6554256564779914
Nong Bua Lam Phu,Maha Sarakham,5,0.5900342866373226,Northeast,Northeast,True,162.1178743494447,0.6925969156926446,0.43453134068914007,0.7480965026474043,0.4849123875201012
Nong Khai,Nakhon Phanom,1,0.7300793116139757,Northeast,Northeast,True,190.05173398425435,0.6980021645505756,0.5795257959495822,0.6427892859557447,1.0
Nong Khai,Amnat Charoen,2,0.7234841694285273,Northeast,Northeast,True,305.5136652536036,0.6961949883299727,0.5441535946256947,0.6535880947584422,1.0
Nong Khai,Roi Et,3,0.6210723101678974,Northeast,Northeast,True,243.61732924627384,0.5749691127398349,0.3154707114785835,0.5938494164531716,1.0
Nong Khai,Mae Hong Son,4,0.5724015240838629,Northeast,North,False,509.3133695358434,0.41630044442638436,0.32687551057713604,0.5464301413319312,1.0
Nong Khai,Trat,5,0.5648469426350449,Northeast,East,False,646.4719816357549,0.30532036083779107,0.4057286643567017,0.5483387453456866,1.0
Nonthaburi,Bangkok,1,0.7750345262984419,Central,Central,True,19.55171429698591,0.8334363379980874,0.7707426057388496,0.8960603472531918,0.5998988142036392
Nonthaburi,Pathum Thani,2,0.7262633788282477,Central,Central,True,27.090032325572924,0.7556944873152286,0.774696123919748,0.6803464518454174,0.6943164522325964
