year,season,province,variety,area_old,area_updated,_merge,area_diff,area_abs_diff
2019,inseason,Chanthaburi,ปทุมธานี1,10962.0,358.0,both,-10604.0,10604.0
2019,inseason,Chanthaburi,พันธุ์พื้นเมือง,43908.0,1434.0,both,-42474.0,42474.0
2019,inseason,Chanthaburi,ราชการไม่ไวต่อช่วงแสง,21372.0,698.0,both,-20674.0,20674.0
2019,inseason,Chanthaburi,ราชการไวต่อช่วงแสง,3950.0,129.0,both,-3821.0,3821.0
2019,inseason,Chanthaburi,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Chanthaburi,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Chanthaburi,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Mai,กข15,23437.0,761.0,both,-22676.0,22676.0
2019,inseason,Chiang Mai,กข6,1640970.0,53283.0,both,-1587687.0,1587687.0
2019,inseason,Chiang Mai,ขาวดอกมะลิ105,931031.0,30231.0,both,-900800.0,900800.0
2019,inseason,Chiang Mai,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Mai,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Mai,ปทุมธานี1,54049.0,1755.0,both,-52294.0,52294.0
2019,inseason,Chiang Mai,พันธุ์พื้นเมือง,3659730.0,118832.0,both,-3540898.0,3540898.0
2019,inseason,Chiang Mai,ราชการไม่ไวต่อช่วงแสง,7307696.0,237286.0,both,-7070410.0,7070410.0
2019,inseason,Chiang Mai,ราชการไวต่อช่วงแสง,1997479.0,64859.0,both,-1932620.0,1932620.0
2019,inseason,Chiang Mai,สุพรรณบุรี1,46196.0,1500.0,both,-44696.0,44696.0
2019,inseason,Chiang Mai,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Mai,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Rai,กข15,4511884.0,146573.0,both,-4365311.0,4365311.0
2019,inseason,Chiang Rai,กข6,17220588.0,559426.0,both,-16661162.0,16661162.0
2019,inseason,Chiang Rai,ขาวดอกมะลิ105,4612882.0,149854.0,both,-4463028.0,4463028.0
2019,inseason,Chiang Rai,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Chiang Rai,ชัยนาท1,9573.0,312.0,both,-9261.0,9261.0
2019,inseason,Chiang Rai,ปทุมธานี1,1839175.0,59748.0,both,-1779427.0,1779427.0
2019,inseason,Chiang Rai,พันธุ์พื้นเมือง,2031844.0,66007.0,both,-1965837.0,1965837.0
2019,inseason,Chiang Rai,ราชการไม่ไวต่อช่วงแสง,6134748.0,199290.0,both,-5935458.0,5935458.0
2019,inseason,Chiang Rai,ราชการไวต่อช่วงแสง,3069467.0,99713.0,both,-2969754.0,2969754.0
2019,inseason,Chiang Rai,สุพรรณบุรี1,160378.0,5210.0,both,-155168.0,155168.0
2019,inseason,Chiang Rai,"สุพรรณบุรี60,90",142062.0,4615.0,both,-137447.0,137447.0
2019,inseason,Chiang Rai,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Chon Buri,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Chon Buri,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Chon Buri,ขาวดอกมะลิ105,532630.0,17300.0,both,-515330.0,515330.0
2019,inseason,Chon Buri,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Chon Buri,ชัยนาท1,10992.0,357.0,both,-10635.0,10635.0
2019,inseason,Chon Buri,ปทุมธานี1,400265.0,12999.0,both,-387266.0,387266.0
2019,inseason,Chon Buri,พันธุ์พื้นเมือง,15949.0,518.0,both,-15431.0,15431.0
2019,inseason,Chon Buri,ราชการไม่ไวต่อช่วงแสง,959189.0,31152.0,both,-928037.0,928037.0
2019,inseason,Chon Buri,ราชการไวต่อช่วงแสง,123374.0,4007.0,both,-119367.0,119367.0
2019,inseason,Chon Buri,สุพรรณบุรี1,5573.0,181.0,both,-5392.0,5392.0
2019,inseason,Chon Buri,"สุพรรณบุรี60,90",20598.0,669.0,both,-19929.0,19929.0
2019,inseason,Chon Buri,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,ขาวดอกมะลิ105,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,ปทุมธานี1,73367.0,2393.0,both,-70974.0,70974.0
2019,inseason,Chumphon,พันธุ์พื้นเมือง,12473.0,406.0,both,-12067.0,12067.0
2019,inseason,Chumphon,ราชการไม่ไวต่อช่วงแสง,12105.0,395.0,both,-11710.0,11710.0
2019,inseason,Chumphon,ราชการไวต่อช่วงแสง,7539.0,246.0,both,-7293.0,7293.0
2019,inseason,Chumphon,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Chumphon,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Kalasin,กข15,110512.0,3623.0,both,-106889.0,106889.0
2019,inseason,Kalasin,กข6,29926135.0,981368.0,both,-28944767.0,28944767.0
2019,inseason,Kalasin,ขาวดอกมะลิ105,12906531.0,423244.0,both,-12483287.0,12483287.0
2019,inseason,Kalasin,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Kalasin,ชัยนาท1,19242.0,631.0,both,-18611.0,18611.0
2019,inseason,Kalasin,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Kalasin,พันธุ์พื้นเมือง,855304.0,28049.0,both,-827255.0,827255.0
2019,inseason,Kalasin,ราชการไม่ไวต่อช่วงแสง,1219955.0,40006.0,both,-1179949.0,1179949.0
2019,inseason,Kalasin,ราชการไวต่อช่วงแสง,265758.0,8715.0,both,-257043.0,257043.0
2019,inseason,Kalasin,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Kalasin,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Kalasin,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Kamphaeng Phet,กข15,60572.0,1977.0,both,-58595.0,58595.0
2019,inseason,Kamphaeng Phet,กข6,182328.0,5949.0,both,-176379.0,176379.0
2019,inseason,Kamphaeng Phet,ขาวดอกมะลิ105,3023749.0,98692.0,both,-2925057.0,2925057.0
2019,inseason,Kamphaeng Phet,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Kamphaeng Phet,ชัยนาท1,130121.0,4247.0,both,-125874.0,125874.0
2019,inseason,Kamphaeng Phet,ปทุมธานี1,658201.0,21483.0,both,-636718.0,636718.0
2019,inseason,Kamphaeng Phet,พันธุ์พื้นเมือง,119581.0,3902.0,both,-115679.0,115679.0
2019,inseason,Kamphaeng Phet,ราชการไม่ไวต่อช่วงแสง,29834414.0,973762.0,both,-28860652.0,28860652.0
2019,inseason,Kamphaeng Phet,ราชการไวต่อช่วงแสง,387053.0,12635.0,both,-374418.0,374418.0
2019,inseason,Kamphaeng Phet,สุพรรณบุรี1,532615.0,17384.0,both,-515231.0,515231.0
2019,inseason,Kamphaeng Phet,"สุพรรณบุรี60,90",70529.0,2302.0,both,-68227.0,68227.0
2019,inseason,Kamphaeng Phet,หอมสุพรรณบุรี,52974.0,1729.0,both,-51245.0,51245.0
2019,inseason,Kanchanaburi,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Kanchanaburi,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Kanchanaburi,ขาวดอกมะลิ105,3888132.0,125508.0,both,-3762624.0,3762624.0
2019,inseason,Kanchanaburi,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Kanchanaburi,ชัยนาท1,105175.0,3395.0,both,-101780.0,101780.0
2019,inseason,Kanchanaburi,ปทุมธานี1,3418299.0,110340.0,both,-3307959.0,3307959.0
2019,inseason,Kanchanaburi,พันธุ์พื้นเมือง,336623.0,10865.0,both,-325758.0,325758.0
2019,inseason,Kanchanaburi,ราชการไม่ไวต่อช่วงแสง,1162564.0,37527.0,both,-1125037.0,1125037.0
2019,inseason,Kanchanaburi,ราชการไวต่อช่วงแสง,134265.0,4334.0,both,-129931.0,129931.0
2019,inseason,Kanchanaburi,สุพรรณบุรี1,2526123.0,81543.0,both,-2444580.0,2444580.0
2019,inseason,Kanchanaburi,"สุพรรณบุรี60,90",9386.0,303.0,both,-9083.0,9083.0
2019,inseason,Kanchanaburi,หอมสุพรรณบุรี,38755.0,1252.0,both,-37503.0,37503.0
2019,inseason,Khon Kaen,กข15,141391.0,4637.0,both,-136754.0,136754.0
2019,inseason,Khon Kaen,กข6,50483634.0,1655639.0,both,-48827995.0,48827995.0
2019,inseason,Khon Kaen,ขาวดอกมะลิ105,19213863.0,630130.0,both,-18583733.0,18583733.0
2019,inseason,Khon Kaen,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Khon Kaen,ชัยนาท1,39518.0,1296.0,both,-38222.0,38222.0
2019,inseason,Khon Kaen,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Khon Kaen,พันธุ์พื้นเมือง,480950.0,15773.0,both,-465177.0,465177.0
2019,inseason,Khon Kaen,ราชการไม่ไวต่อช่วงแสง,1042184.0,34179.0,both,-1008005.0,1008005.0
2019,inseason,Khon Kaen,ราชการไวต่อช่วงแสง,201033.0,6593.0,both,-194440.0,194440.0
2019,inseason,Khon Kaen,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Khon Kaen,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Khon Kaen,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,ขาวดอกมะลิ105,67223.0,2206.0,both,-65017.0,65017.0
2019,inseason,Krabi,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,พันธุ์พื้นเมือง,101170.0,3321.0,both,-97849.0,97849.0
2019,inseason,Krabi,ราชการไม่ไวต่อช่วงแสง,3870.0,127.0,both,-3743.0,3743.0
2019,inseason,Krabi,ราชการไวต่อช่วงแสง,69936.0,2295.0,both,-67641.0,67641.0
2019,inseason,Krabi,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Krabi,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Lampang,กข15,19745.0,640.0,both,-19105.0,19105.0
2019,inseason,Lampang,กข6,6513336.0,211121.0,both,-6302215.0,6302215.0
2019,inseason,Lampang,ขาวดอกมะลิ105,1727019.0,55979.0,both,-1671040.0,1671040.0
2019,inseason,Lampang,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Lampang,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Lampang,ปทุมธานี1,34368.0,1114.0,both,-33254.0,33254.0
2019,inseason,Lampang,พันธุ์พื้นเมือง,145494.0,4715.0,both,-140779.0,140779.0
2019,inseason,Lampang,ราชการไม่ไวต่อช่วงแสง,4465248.0,144735.0,both,-4320513.0,4320513.0
2019,inseason,Lampang,ราชการไวต่อช่วงแสง,633314.0,20529.0,both,-612785.0,612785.0
2019,inseason,Lampang,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Lampang,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Lampang,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Lamphun,กข15,3894.0,126.0,both,-3768.0,3768.0
2019,inseason,Lamphun,กข6,1258322.0,40721.0,both,-1217601.0,1217601.0
2019,inseason,Lamphun,ขาวดอกมะลิ105,153547.0,4969.0,both,-148578.0,148578.0
2019,inseason,Lamphun,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Lamphun,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Lamphun,ปทุมธานี1,5160.0,167.0,both,-4993.0,4993.0
2019,inseason,Lamphun,พันธุ์พื้นเมือง,97925.0,3169.0,both,-94756.0,94756.0
2019,inseason,Lamphun,ราชการไม่ไวต่อช่วงแสง,1494715.0,48371.0,both,-1446344.0,1446344.0
2019,inseason,Lamphun,ราชการไวต่อช่วงแสง,266120.0,8610.0,both,-257510.0,257510.0
2019,inseason,Lamphun,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Lamphun,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Lamphun,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,กข6,8573795.0,279431.0,both,-8294364.0,8294364.0
2019,inseason,Loei,ขาวดอกมะลิ105,267005.0,8702.0,both,-258303.0,258303.0
2019,inseason,Loei,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,พันธุ์พื้นเมือง,1449564.0,47244.0,both,-1402320.0,1402320.0
2019,inseason,Loei,ราชการไม่ไวต่อช่วงแสง,707308.0,23051.0,both,-684257.0,684257.0
2019,inseason,Loei,ราชการไวต่อช่วงแสง,2108731.0,68725.0,both,-2040006.0,2040006.0
2019,inseason,Loei,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Loei,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Loei,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Lop Buri,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Lop Buri,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Lop Buri,ขาวดอกมะลิ105,7290598.0,238498.0,both,-7052100.0,7052100.0
2019,inseason,Lop Buri,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Lop Buri,ชัยนาท1,289397.0,9467.0,both,-279930.0,279930.0
2019,inseason,Lop Buri,ปทุมธานี1,5856420.0,191580.0,both,-5664840.0,5664840.0
2019,inseason,Lop Buri,พันธุ์พื้นเมือง,128482.0,4203.0,both,-124279.0,124279.0
2019,inseason,Lop Buri,ราชการไม่ไวต่อช่วงแสง,9146292.0,299200.0,both,-8847092.0,8847092.0
2019,inseason,Lop Buri,ราชการไวต่อช่วงแสง,95345.0,3119.0,both,-92226.0,92226.0
2019,inseason,Lop Buri,สุพรรณบุรี1,309542.0,10127.0,both,-299415.0,299415.0
2019,inseason,Lop Buri,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Lop Buri,หอมสุพรรณบุรี,11402.0,373.0,both,-11029.0,11029.0
2019,inseason,Mae Hong Son,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,กข6,54316.0,1773.0,both,-52543.0,52543.0
2019,inseason,Mae Hong Son,ขาวดอกมะลิ105,1130162.0,36891.0,both,-1093271.0,1093271.0
2019,inseason,Mae Hong Son,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,พันธุ์พื้นเมือง,2725366.0,88962.0,both,-2636404.0,2636404.0
2019,inseason,Mae Hong Son,ราชการไม่ไวต่อช่วงแสง,2039444.0,66573.0,both,-1972871.0,1972871.0
2019,inseason,Mae Hong Son,ราชการไวต่อช่วงแสง,136296.0,4450.0,both,-131846.0,131846.0
2019,inseason,Mae Hong Son,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Mae Hong Son,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Maha Sarakham,กข15,1421893.0,46694.0,both,-1375199.0,1375199.0
2019,inseason,Maha Sarakham,กข6,30078378.0,987732.0,both,-29090646.0,29090646.0
2019,inseason,Maha Sarakham,ขาวดอกมะลิ105,32100328.0,1054130.0,both,-31046198.0,31046198.0
2019,inseason,Maha Sarakham,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Maha Sarakham,ชัยนาท1,43303.0,1422.0,both,-41881.0,41881.0
2019,inseason,Maha Sarakham,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Maha Sarakham,พันธุ์พื้นเมือง,77561.0,2547.0,both,-75014.0,75014.0
2019,inseason,Maha Sarakham,ราชการไม่ไวต่อช่วงแสง,269104.0,8836.0,both,-260268.0,260268.0
2019,inseason,Maha Sarakham,ราชการไวต่อช่วงแสง,122996.0,4039.0,both,-118957.0,118957.0
2019,inseason,Maha Sarakham,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Maha Sarakham,"สุพรรณบุรี60,90",32188.0,1056.0,both,-31132.0,31132.0
2019,inseason,Maha Sarakham,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Mukdahan,กข15,64624.0,2109.0,both,-62515.0,62515.0
2019,inseason,Mukdahan,กข6,10468984.0,341659.0,both,-10127325.0,10127325.0
2019,inseason,Mukdahan,ขาวดอกมะลิ105,3452350.0,112668.0,both,-3339682.0,3339682.0
2019,inseason,Mukdahan,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Mukdahan,ชัยนาท1,1685.0,55.0,both,-1630.0,1630.0
2019,inseason,Mukdahan,ปทุมธานี1,59016.0,1926.0,both,-57090.0,57090.0
2019,inseason,Mukdahan,พันธุ์พื้นเมือง,173586.0,5665.0,both,-167921.0,167921.0
2019,inseason,Mukdahan,ราชการไม่ไวต่อช่วงแสง,96675.0,3155.0,both,-93520.0,93520.0
2019,inseason,Mukdahan,ราชการไวต่อช่วงแสง,254909.0,8319.0,both,-246590.0,246590.0
2019,inseason,Mukdahan,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Mukdahan,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Mukdahan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Nayok,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Nayok,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Nayok,ขาวดอกมะลิ105,1015054.0,33112.0,both,-981942.0,981942.0
2019,inseason,Nakhon Nayok,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Nayok,ชัยนาท1,46688.0,1523.0,both,-45165.0,45165.0
2019,inseason,Nakhon Nayok,ปทุมธานี1,351247.0,11458.0,both,-339789.0,339789.0
2019,inseason,Nakhon Nayok,พันธุ์พื้นเมือง,1342758.0,43802.0,both,-1298956.0,1298956.0
2019,inseason,Nakhon Nayok,ราชการไม่ไวต่อช่วงแสง,5817433.0,189771.0,both,-5627662.0,5627662.0
2019,inseason,Nakhon Nayok,ราชการไวต่อช่วงแสง,2437516.0,79514.0,both,-2358002.0,2358002.0
2019,inseason,Nakhon Nayok,สุพรรณบุรี1,78324.0,2555.0,both,-75769.0,75769.0
2019,inseason,Nakhon Nayok,"สุพรรณบุรี60,90",52819.0,1723.0,both,-51096.0,51096.0
2019,inseason,Nakhon Nayok,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Pathom,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Pathom,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Pathom,ขาวดอกมะลิ105,891.0,29.0,both,-862.0,862.0
2019,inseason,Nakhon Pathom,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Pathom,ชัยนาท1,33529.0,1092.0,both,-32437.0,32437.0
2019,inseason,Nakhon Pathom,ปทุมธานี1,710889.0,23152.0,both,-687737.0,687737.0
2019,inseason,Nakhon Pathom,พันธุ์พื้นเมือง,11207.0,365.0,both,-10842.0,10842.0
2019,inseason,Nakhon Pathom,ราชการไม่ไวต่อช่วงแสง,6969162.0,226978.0,both,-6742184.0,6742184.0
2019,inseason,Nakhon Pathom,ราชการไวต่อช่วงแสง,402069.0,13096.0,both,-388973.0,388973.0
2019,inseason,Nakhon Pathom,สุพรรณบุรี1,155117.0,5052.0,both,-150065.0,150065.0
2019,inseason,Nakhon Pathom,"สุพรรณบุรี60,90",13264.0,432.0,both,-12832.0,12832.0
2019,inseason,Nakhon Pathom,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Phanom,กข15,2016021.0,65934.0,both,-1950087.0,1950087.0
2019,inseason,Nakhon Phanom,กข6,21148193.0,691652.0,both,-20456541.0,20456541.0
2019,inseason,Nakhon Phanom,ขาวดอกมะลิ105,18585589.0,607842.0,both,-17977747.0,17977747.0
2019,inseason,Nakhon Phanom,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Phanom,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Phanom,ปทุมธานี1,24614.0,805.0,both,-23809.0,23809.0
2019,inseason,Nakhon Phanom,พันธุ์พื้นเมือง,801345.0,26209.0,both,-775136.0,775136.0
2019,inseason,Nakhon Phanom,ราชการไม่ไวต่อช่วงแสง,1158538.0,37890.0,both,-1120648.0,1120648.0
2019,inseason,Nakhon Phanom,ราชการไวต่อช่วงแสง,711420.0,23267.0,both,-688153.0,688153.0
2019,inseason,Nakhon Phanom,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Phanom,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Phanom,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Ratchasima,กข15,1324481.0,43272.0,both,-1281209.0,1281209.0
2019,inseason,Nakhon Ratchasima,กข6,4878030.0,159366.0,both,-4718664.0,4718664.0
2019,inseason,Nakhon Ratchasima,ขาวดอกมะลิ105,91284743.0,2982287.0,both,-88302456.0,88302456.0
2019,inseason,Nakhon Ratchasima,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Ratchasima,ชัยนาท1,1879054.0,61389.0,both,-1817665.0,1817665.0
2019,inseason,Nakhon Ratchasima,ปทุมธานี1,659409.0,21543.0,both,-637866.0,637866.0
2019,inseason,Nakhon Ratchasima,พันธุ์พื้นเมือง,2732586.0,89274.0,both,-2643312.0,2643312.0
2019,inseason,Nakhon Ratchasima,ราชการไม่ไวต่อช่วงแสง,2979110.0,97327.0,both,-2881783.0,2881783.0
2019,inseason,Nakhon Ratchasima,ราชการไวต่อช่วงแสง,2510089.0,82004.0,both,-2428085.0,2428085.0
2019,inseason,Nakhon Ratchasima,สุพรรณบุรี1,237893.0,7772.0,both,-230121.0,230121.0
2019,inseason,Nakhon Ratchasima,"สุพรรณบุรี60,90",429444.0,14031.0,both,-415413.0,415413.0
2019,inseason,Nakhon Ratchasima,หอมสุพรรณบุรี,16590.0,542.0,both,-16048.0,16048.0
2019,inseason,Nakhon Sawan,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Sawan,กข6,112218.0,3668.0,both,-108550.0,108550.0
2019,inseason,Nakhon Sawan,ขาวดอกมะลิ105,17855339.0,583629.0,both,-17271710.0,17271710.0
2019,inseason,Nakhon Sawan,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Sawan,ชัยนาท1,2116438.0,69180.0,both,-2047258.0,2047258.0
2019,inseason,Nakhon Sawan,ปทุมธานี1,2245665.0,73404.0,both,-2172261.0,2172261.0
2019,inseason,Nakhon Sawan,พันธุ์พื้นเมือง,552644.0,18065.0,both,-534579.0,534579.0
2019,inseason,Nakhon Sawan,ราชการไม่ไวต่อช่วงแสง,45126790.0,1475037.0,both,-43651753.0,43651753.0
2019,inseason,Nakhon Sawan,ราชการไวต่อช่วงแสง,856224.0,27988.0,both,-828236.0,828236.0
2019,inseason,Nakhon Sawan,สุพรรณบุรี1,2176126.0,71130.0,both,-2104996.0,2104996.0
2019,inseason,Nakhon Sawan,"สุพรรณบุรี60,90",236611.0,7734.0,both,-228877.0,228877.0
2019,inseason,Nakhon Sawan,หอมสุพรรณบุรี,1235494.0,40384.0,both,-1195110.0,1195110.0
2019,inseason,Nakhon Si Thammarat,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Si Thammarat,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Si Thammarat,ขาวดอกมะลิ105,91898.0,2230.0,both,-89668.0,89668.0
2019,inseason,Nakhon Si Thammarat,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Si Thammarat,ชัยนาท1,126482.0,3068.0,both,-123414.0,123414.0
2019,inseason,Nakhon Si Thammarat,ปทุมธานี1,1357968.0,32941.0,both,-1325027.0,1325027.0
2019,inseason,Nakhon Si Thammarat,พันธุ์พื้นเมือง,772272.0,18732.0,both,-753540.0,753540.0
2019,inseason,Nakhon Si Thammarat,ราชการไม่ไวต่อช่วงแสง,4791859.0,116237.0,both,-4675622.0,4675622.0
2019,inseason,Nakhon Si Thammarat,ราชการไวต่อช่วงแสง,629722.0,15275.0,both,-614447.0,614447.0
2019,inseason,Nakhon Si Thammarat,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Nakhon Si Thammarat,"สุพรรณบุรี60,90",4568.0,110.0,both,-4458.0,4458.0
2019,inseason,Nakhon Si Thammarat,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Nan,กข15,12588.0,411.0,both,-12177.0,12177.0
2019,inseason,Nan,กข6,2198378.0,71778.0,both,-2126600.0,2126600.0
2019,inseason,Nan,ขาวดอกมะลิ105,217455.0,7101.0,both,-210354.0,210354.0
2019,inseason,Nan,คลองหลวง1,0.0,0.0,both,0.0,0.0
2019,inseason,Nan,ชัยนาท1,0.0,0.0,both,0.0,0.0
2019,inseason,Nan,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2019,inseason,Nan,พันธุ์พื้นเมือง,2197521.0,71750.0,both,-2125771.0,2125771.0
2019,inseason,Nan,ราชการไม่ไวต่อช่วงแสง,3299987.0,107746.0,both,-3192241.0,3192241.0
2019,inseason,Nan,ราชการไวต่อช่วงแสง,1526840.0,49852.0,both,-1476988.0,1476988.0
2019,inseason,Nan,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2019,inseason,Nan,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2019,inseason,Nan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2019,inseason,Narathiwat,กข15,0.0,0.0,both,0.0,0.0
2019,inseason,Narathiwat,กข6,0.0,0.0,both,0.0,0.0
2019,inseason,Narathiwat,ขาวดอกมะลิ105,0.0,0.0,both,0.0,0.0
