model,feature_set,feature,importance,is_analog_feature
random_forest,core_plus_analog_history,neighbor_prevweek_blast,0.03606259367030761,False
random_forest,core_plus_analog_history,week_sin,0.030949166334024693,False
random_forest,core_plus_analog_history,regional_host_pressure,0.02791074169993765,False
random_forest,core_plus_analog_history,total_pov_area,0.027095987633223375,False
random_forest,core_plus_analog_history,temperature_mean,0.016166616929988435,False
random_forest,core_plus_analog_history,regional_leaf_wet_accumulation,0.015558738842704155,False
random_forest,core_plus_analog_history,pov_variety_count,0.013293522966131368,False
random_forest,core_plus_analog_history,wind_direction_variability,0.012536953572553218,False
random_forest,core_plus_analog_history,week_cos,0.012008735575071684,False
random_forest,core_plus_analog_history,prevailing_wind_direction,0.011973567233776935,False
random_forest,core_plus_analog_history,rolling_3w_leaf_wet_hours,0.011898578513381797,False
random_forest,core_plus_analog_history,mean_wind_speed,0.01135124566346036,False
random_forest,core_plus_analog_history,neighbor_prevweek_risk,0.011348581070673188,False
random_forest,core_plus_analog_history,rolling_3w_risk,0.010636860465433187,False
random_forest,core_plus_analog_history,host_weighted_rolling_3w,0.010592413388719548,False
random_forest,core_plus_analog_history,rolling_2w_leaf_wet_hours,0.01021449441720634,False
random_forest,core_plus_analog_history,host_weighted_rolling_2w,0.009671460207936298,False
random_forest,core_plus_analog_history,rainfall_sum,0.009500896378296427,False
random_forest,core_plus_analog_history,wind_aligned_neighbor_blast,0.009122204416954856,False
random_forest,core_plus_analog_history,humidity_mean,0.009075453592174307,False
random_forest,core_plus_analog_history,max_wind_speed,0.008937176997421291,False
random_forest,core_plus_analog_history,rolling_2w_risk,0.00887578595185569,False
random_forest,core_plus_analog_history,spatial_host_weather_risk,0.008855746977625374,False
random_forest,core_plus_analog_history,host_weighted_risk,0.008841362893997819,False
random_forest,core_plus_analog_history,risk_score,0.008513021584974956,False
random_forest,core_plus_analog_history,humid_wind_hours,0.008396559991214424,False
random_forest,core_plus_analog_history,leaf_wet_wind_hours,0.00786741260316188,False
random_forest,core_plus_analog_history,leaf_wet_ratio,0.007480168618038078,False
random_forest,core_plus_analog_history,leaf_wet_hours,0.006661395311576037,False
random_forest,core_plus_analog_history,province_Tak,0.006549396976535986,False
random_forest,core_plus_analog_history,province_Songkhla,0.006406148067042881,False
random_forest,core_plus_analog_history,region_Northeast,0.004680586605529438,False
random_forest,core_plus_analog_history,region_Central,0.004582543616520837,False
random_forest,core_plus_analog_history,wind_aligned_neighbor_count,0.003900625566099952,False
random_forest,core_plus_analog_history,region_South,0.0028339402972825866,False
random_forest,core_plus_analog_history,region_North,0.0028285824158744526,False
random_forest,core_plus_analog_history,province_Ubon Ratchathani,0.002461191325984693,False
random_forest,core_plus_analog_history,mean_wind_gust,0.002316905179913584,False
random_forest,core_plus_analog_history,province_Phrae,0.0022085277146451695,False
random_forest,core_plus_analog_history,province_Phra Nakhon Si Ayutthaya,0.0019295026294949295,False
random_forest,core_plus_analog_history,province_Rayong,0.001782633727471259,False
random_forest,core_plus_analog_history,region_West,0.0016909534661006212,False
random_forest,core_plus_analog_history,province_Sukhothai,0.0011317849629320937,False
random_forest,core_plus_analog_history,province_Prachin Buri,0.0009775802602114132,False
random_forest,core_plus_analog_history,region_East,0.0009552739846218574,False
random_forest,core_plus_analog_history,province_Bueng Kan,0.0009311340948700413,False
random_forest,core_plus_analog_history,province_Si Sa Ket,0.000881397092627514,False
random_forest,core_plus_analog_history,province_Maha Sarakham,0.0007761906493721597,False
random_forest,core_plus_analog_history,province_Chiang Mai,0.0006591222629365232,False
random_forest,core_plus_analog_history,province_Mukdahan,0.0006341482730988882,False
random_forest,core_plus_analog_history,province_Chachoengsao,0.0006104659933550371,False
random_forest,core_plus_analog_history,province_Nakhon Si Thammarat,0.0005861614014960041,False
random_forest,core_plus_analog_history,province_Nakhon Sawan,0.0005577067500614367,False
random_forest,core_plus_analog_history,province_Phichit,0.0005504575660528066,False
random_forest,core_plus_analog_history,province_Nakhon Pathom,0.0005183455407120818,False
random_forest,core_plus_analog_history,province_Surat Thani,0.0004972098326987148,False
random_forest,core_plus_analog_history,province_Phatthalung,0.00047892646782458627,False
random_forest,core_plus_analog_history,province_Amnat Charoen,0.00047792643762671876,False
random_forest,core_plus_analog_history,province_Ratchaburi,0.0004607325364750353,False
random_forest,core_plus_analog_history,province_Roi Et,0.000441137962174415,False
random_forest,core_plus_analog_history,province_Nakhon Phanom,0.0004064620647699701,False
random_forest,core_plus_analog_history,province_Ang Thong,0.00040316659854916287,False
random_forest,core_plus_analog_history,province_Kamphaeng Phet,0.0003982783774201266,False
random_forest,core_plus_analog_history,province_Krabi,0.000334151514339447,False
random_forest,core_plus_analog_history,province_Chaiyaphum,0.00031141855438827,False
random_forest,core_plus_analog_history,province_Surin,0.0003023450218204393,False
random_forest,core_plus_analog_history,province_Uthai Thani,0.0002954948893391377,False
random_forest,core_plus_analog_history,province_Phayao,0.0002896360034659926,False
random_forest,core_plus_analog_history,province_Nakhon Nayok,0.00028012561423618643,False
random_forest,core_plus_analog_history,province_Mae Hong Son,0.0002797371973370193,False
random_forest,core_plus_analog_history,province_Lop Buri,0.000273125458950708,False
random_forest,core_plus_analog_history,province_Lampang,0.0002697647597414211,False
random_forest,core_plus_analog_history,province_Nong Khai,0.00026734127150622407,False
random_forest,core_plus_analog_history,province_Trat,0.0002525405046197402,False
random_forest,core_plus_analog_history,province_Suphan Buri,0.00023074090689163745,False
random_forest,core_plus_analog_history,province_Phetchabun,0.0002284699205262026,False
random_forest,core_plus_analog_history,province_Lamphun,0.00022425367630610248,False
random_forest,core_plus_analog_history,province_Saraburi,0.00020593230538924767,False
random_forest,core_plus_analog_history,province_Chumphon,0.0001985138341932595,False
random_forest,core_plus_analog_history,province_Loei,0.0001963723035276202,False
random_forest,core_plus_analog_history,province_Satun,0.00018649504113667665,False
random_forest,core_plus_analog_history,province_Kalasin,0.00017465858899799627,False
random_forest,core_plus_analog_history,province_Yasothon,0.0001661320287459819,False
random_forest,core_plus_analog_history,province_Chanthaburi,0.0001643352393221913,False
random_forest,core_plus_analog_history,province_Ranong,0.00015470665975706764,False
random_forest,core_plus_analog_history,province_Sakon Nakhon,0.0001532499175761789,False
random_forest,core_plus_analog_history,province_Nonthaburi,0.00015005856485524426,False
random_forest,core_plus_analog_history,province_Yala,0.0001458201310214366,False
random_forest,core_plus_analog_history,province_Phitsanulok,0.00014522532998145188,False
random_forest,core_plus_analog_history,province_Nan,0.00013522063579086773,False
random_forest,core_plus_analog_history,province_Sing Buri,0.0001300276602847566,False
random_forest,core_plus_analog_history,province_Pattani,0.00012994683649925005,False
random_forest,core_plus_analog_history,province_Bangkok,0.00012610968823535882,False
random_forest,core_plus_analog_history,province_Chon Buri,0.00011155335890814541,False
random_forest,core_plus_analog_history,province_Trang,0.00011009398121299079,False
random_forest,core_plus_analog_history,province_Narathiwat,0.00010550337771707377,False
random_forest,core_plus_analog_history,province_Sa kaeo,9.63745284669097e-05,False
random_forest,core_plus_analog_history,province_Udon Thani,9.596186668258397e-05,False
random_forest,core_plus_analog_history,province_Phang-nga,9.093624446168986e-05,False
random_forest,core_plus_analog_history,province_Buri Ram,8.814843273064108e-05,False
random_forest,core_plus_analog_history,province_Chiang Rai,8.784089579831714e-05,False
random_forest,core_plus_analog_history,province_Pathum Thani,6.758964190078912e-05,False
random_forest,core_plus_analog_history,province_Uttaradit,6.321233693910982e-05,False
random_forest,core_plus_analog_history,province_Khon Kaen,6.201308832009714e-05,False
random_forest,core_plus_analog_history,province_Nakhon Ratchasima,6.074977555414721e-05,False
random_forest,core_plus_analog_history,province_Prachuap Khiri Khan,5.143011335006432e-05,False
random_forest,core_plus_analog_history,province_Samut Sakhon,4.913540026153013e-05,False
random_forest,core_plus_analog_history,province_Kanchanaburi,4.803868629536128e-05,False
random_forest,core_plus_analog_history,province_Nong Bua Lam Phu,3.7006348545015926e-05,False
random_forest,core_plus_analog_history,province_Phuket,3.6925552492257656e-05,False
random_forest,core_plus_analog_history,province_Phetchaburi,2.8321882302626886e-05,False
random_forest,core_plus_analog_history,province_Samut Prakarn,2.5698347406910402e-05,False
random_forest,core_plus_analog_history,province_Chai Nat,1.406042661211831e-05,False
random_forest,core_plus_analog_history,province_Samut Songkhram,2.2641495702323895e-06,False
random_forest,core_plus_analog_pressure,regional_neighbor_pressure_3w,0.12970776207249105,False
random_forest,core_plus_analog_pressure,regional_neighbor_pressure_2w,0.1294066094282218,False
random_forest,core_plus_analog_pressure,regional_wind_alignment_frequency,0.11248054090871484,False
random_forest,core_plus_analog_pressure,susceptibility_score,0.0634862241527544,False
random_forest,core_plus_analog_pressure,neighbor_prevweek_blast,0.04720753704256238,False
random_forest,core_plus_analog_pressure,regional_host_pressure,0.03478701093886638,False
random_forest,core_plus_analog_pressure,week_sin,0.032885372890327044,False
random_forest,core_plus_analog_pressure,total_pov_area,0.031603434287982124,False
random_forest,core_plus_analog_pressure,temperature_mean,0.020279246801867407,False
random_forest,core_plus_analog_pressure,analog_regional_leaf_wet_pressure,0.016563444630022645,True
random_forest,core_plus_analog_pressure,regional_leaf_wet_accumulation,0.016063272669588936,False
random_forest,core_plus_analog_pressure,pov_variety_count,0.01582990562313246,False
random_forest,core_plus_analog_pressure,wind_direction_variability,0.014432550923135458,False
random_forest,core_plus_analog_pressure,prevailing_wind_direction,0.013560566297328939,False
random_forest,core_plus_analog_pressure,analog_leaf_wet_pressure,0.013221896040076796,True
random_forest,core_plus_analog_pressure,neighbor_prevweek_risk,0.012673644203254703,False
random_forest,core_plus_analog_pressure,analog_host_pressure,0.012619034021342273,True
random_forest,core_plus_analog_pressure,week_cos,0.012609173038595729,False
random_forest,core_plus_analog_pressure,rolling_3w_leaf_wet_hours,0.012307995454984145,False
random_forest,core_plus_analog_pressure,mean_wind_speed,0.012255285613316808,False
random_forest,core_plus_analog_pressure,analog_2w_pressure,0.011764990149576526,True
random_forest,core_plus_analog_pressure,host_weighted_rolling_3w,0.011235273735917014,False
random_forest,core_plus_analog_pressure,host_weighted_rolling_2w,0.011144765639290994,False
random_forest,core_plus_analog_pressure,analog_prevweek_risk,0.010593736112463382,True
random_forest,core_plus_analog_pressure,rainfall_sum,0.010535635067305892,False
random_forest,core_plus_analog_pressure,rolling_2w_leaf_wet_hours,0.010067456880799934,False
random_forest,core_plus_analog_pressure,spatial_host_weather_risk,0.00991043550132306,False
random_forest,core_plus_analog_pressure,province_Tak,0.009628936070348025,False
random_forest,core_plus_analog_pressure,rolling_2w_risk,0.00955016949284746,False
random_forest,core_plus_analog_pressure,rolling_3w_risk,0.009544695865842577,False
random_forest,core_plus_analog_pressure,humidity_mean,0.00932035593769364,False
random_forest,core_plus_analog_pressure,wind_aligned_neighbor_blast,0.009086244365243095,False
random_forest,core_plus_analog_pressure,max_wind_speed,0.009052179790548995,False
random_forest,core_plus_analog_pressure,humid_wind_hours,0.008992666875293246,False
random_forest,core_plus_analog_pressure,risk_score,0.008271690756187063,False
random_forest,core_plus_analog_pressure,host_weighted_risk,0.007839596438583056,False
random_forest,core_plus_analog_pressure,province_Songkhla,0.007389656289615983,False
random_forest,core_plus_analog_pressure,leaf_wet_hours,0.007137738699042182,False
random_forest,core_plus_analog_pressure,leaf_wet_wind_hours,0.006525882203221542,False
random_forest,core_plus_analog_pressure,leaf_wet_ratio,0.006366257471234049,False
random_forest,core_plus_analog_pressure,region_Northeast,0.0062748322635204044,False
random_forest,core_plus_analog_pressure,region_South,0.004855773721160906,False
random_forest,core_plus_analog_pressure,region_Central,0.004673694303375396,False
random_forest,core_plus_analog_pressure,wind_aligned_neighbor_count,0.003931696566660042,False
random_forest,core_plus_analog_pressure,province_Phrae,0.0033690077352670086,False
random_forest,core_plus_analog_pressure,region_North,0.0029410968932653456,False
random_forest,core_plus_analog_pressure,mean_wind_gust,0.002762847093857274,False
random_forest,core_plus_analog_pressure,province_Ubon Ratchathani,0.0025306578478790425,False
random_forest,core_plus_analog_pressure,province_Phra Nakhon Si Ayutthaya,0.0023836797667685754,False
random_forest,core_plus_analog_pressure,province_Rayong,0.0017603929269438493,False
random_forest,core_plus_analog_pressure,region_East,0.0014897822518534403,False
random_forest,core_plus_analog_pressure,province_Sukhothai,0.0011998244350777752,False
random_forest,core_plus_analog_pressure,region_West,0.0011568687415657753,False
random_forest,core_plus_analog_pressure,province_Prachin Buri,0.001063509599499393,False
random_forest,core_plus_analog_pressure,province_Maha Sarakham,0.0010107103892051342,False
random_forest,core_plus_analog_pressure,province_Bueng Kan,0.0009349775214217783,False
random_forest,core_plus_analog_pressure,province_Si Sa Ket,0.0009304530333620373,False
random_forest,core_plus_analog_pressure,province_Roi Et,0.0008904203266399571,False
random_forest,core_plus_analog_pressure,province_Amnat Charoen,0.0007916310455802035,False
random_forest,core_plus_analog_pressure,province_Phichit,0.0007820393192508979,False
random_forest,core_plus_analog_pressure,province_Nakhon Si Thammarat,0.0007445795415816346,False
random_forest,core_plus_analog_pressure,province_Nakhon Phanom,0.0007296371308315585,False
random_forest,core_plus_analog_pressure,province_Mukdahan,0.0007295195358717365,False
random_forest,core_plus_analog_pressure,province_Surat Thani,0.0007217171175010986,False
random_forest,core_plus_analog_pressure,province_Phatthalung,0.0006912145402394617,False
random_forest,core_plus_analog_pressure,province_Chiang Mai,0.0006168498183391845,False
random_forest,core_plus_analog_pressure,province_Nakhon Pathom,0.0006162781577363895,False
random_forest,core_plus_analog_pressure,province_Krabi,0.000616060783583363,False
random_forest,core_plus_analog_pressure,province_Nakhon Nayok,0.0006137993748919564,False
random_forest,core_plus_analog_pressure,province_Phetchabun,0.0006049424823438616,False
random_forest,core_plus_analog_pressure,province_Nong Khai,0.0005953715326585374,False
random_forest,core_plus_analog_pressure,province_Kamphaeng Phet,0.0005062224839028219,False
random_forest,core_plus_analog_pressure,province_Nakhon Sawan,0.0004890232290577912,False
random_forest,core_plus_analog_pressure,province_Chachoengsao,0.0004868519848823614,False
random_forest,core_plus_analog_pressure,province_Uthai Thani,0.0004855599805198778,False
random_forest,core_plus_analog_pressure,province_Phayao,0.00043199160845738095,False
random_forest,core_plus_analog_pressure,province_Trat,0.00041405720710024435,False
random_forest,core_plus_analog_pressure,province_Lampang,0.0003856926357260467,False
random_forest,core_plus_analog_pressure,province_Surin,0.00037637015759241915,False
random_forest,core_plus_analog_pressure,province_Mae Hong Son,0.0003690735888834977,False
random_forest,core_plus_analog_pressure,province_Suphan Buri,0.00033149092824737907,False
random_forest,core_plus_analog_pressure,province_Lamphun,0.00028071781577262116,False
random_forest,core_plus_analog_pressure,province_Kalasin,0.00026840525184039244,False
random_forest,core_plus_analog_pressure,province_Ranong,0.0002566876279397324,False
random_forest,core_plus_analog_pressure,province_Phang-nga,0.00022358237948599978,False
random_forest,core_plus_analog_pressure,province_Sakon Nakhon,0.00021866269441236837,False
random_forest,core_plus_analog_pressure,province_Narathiwat,0.00021226035300094182,False
random_forest,core_plus_analog_pressure,province_Nakhon Ratchasima,0.00020788271054806366,False
random_forest,core_plus_analog_pressure,province_Chaiyaphum,0.00020626680612898714,False
random_forest,core_plus_analog_pressure,province_Ang Thong,0.0001860612412916076,False
random_forest,core_plus_analog_pressure,province_Yasothon,0.00018067924321340118,False
random_forest,core_plus_analog_pressure,province_Chumphon,0.00016729504692334626,False
random_forest,core_plus_analog_pressure,province_Chanthaburi,0.00016488645578659382,False
random_forest,core_plus_analog_pressure,province_Phitsanulok,0.00016035210356042545,False
random_forest,core_plus_analog_pressure,province_Trang,0.00015863178610596904,False
random_forest,core_plus_analog_pressure,province_Satun,0.00015655071953408733,False
random_forest,core_plus_analog_pressure,province_Samut Sakhon,0.00012773796254053304,False
random_forest,core_plus_analog_pressure,province_Prachuap Khiri Khan,0.0001265102945885654,False
random_forest,core_plus_analog_pressure,province_Ratchaburi,0.00012124488088222437,False
random_forest,core_plus_analog_pressure,province_Phuket,0.00011701846394727571,False
random_forest,core_plus_analog_pressure,province_Yala,0.0001124687951223239,False
random_forest,core_plus_analog_pressure,province_Saraburi,0.00010614025608682519,False
random_forest,core_plus_analog_pressure,province_Kanchanaburi,9.108091868676338e-05,False
random_forest,core_plus_analog_pressure,province_Loei,8.398892216414636e-05,False
random_forest,core_plus_analog_pressure,province_Sa kaeo,7.963342005523588e-05,False
random_forest,core_plus_analog_pressure,province_Pattani,7.607625231469118e-05,False
random_forest,core_plus_analog_pressure,province_Chiang Rai,7.444413295995318e-05,False
random_forest,core_plus_analog_pressure,province_Phetchaburi,7.234050658231856e-05,False
random_forest,core_plus_analog_pressure,province_Sing Buri,7.075139678607622e-05,False
random_forest,core_plus_analog_pressure,province_Lop Buri,6.676765360395685e-05,False
random_forest,core_plus_analog_pressure,province_Nong Bua Lam Phu,6.621669589890182e-05,False
random_forest,core_plus_analog_pressure,province_Nan,6.503305956260101e-05,False
random_forest,core_plus_analog_pressure,province_Nonthaburi,6.36449329289954e-05,False
random_forest,core_plus_analog_pressure,province_Chai Nat,5.5021433677767445e-05,False
random_forest,core_plus_analog_pressure,province_Uttaradit,4.073253292131947e-05,False
random_forest,core_plus_analog_pressure,province_Buri Ram,2.8240920928759843e-05,False
random_forest,core_plus_analog_pressure,province_Chon Buri,1.8888182969337614e-05,False
random_forest,core_plus_analog_pressure,province_Bangkok,1.711871663727678e-05,False
random_forest,core_plus_analog_pressure,province_Samut Songkhram,1.4827655327583747e-05,False
random_forest,core_plus_analog_pressure,province_Udon Thani,1.1923300707631771e-05,False
random_forest,core_plus_analog_pressure,province_Pathum Thani,7.234182350807737e-06,False
random_forest,core_plus_analog_pressure,province_Samut Prakarn,4.120633635932604e-06,False
random_forest,core_plus_analog_pressure,province_Khon Kaen,2.8016775408825906e-06,False
random_forest,core_plus_geographic_pressure_only,regional_neighbor_pressure_3w,0.1437286419774331,False
random_forest,core_plus_geographic_pressure_only,regional_neighbor_pressure_2w,0.1396432652515924,False
random_forest,core_plus_geographic_pressure_only,regional_wind_alignment_frequency,0.10682900501037594,False
random_forest,core_plus_geographic_pressure_only,susceptibility_score,0.06527289760154247,False
random_forest,core_plus_geographic_pressure_only,regional_host_pressure,0.03976842430288448,False
random_forest,core_plus_geographic_pressure_only,neighbor_prevweek_blast,0.03923794676057372,False
random_forest,core_plus_geographic_pressure_only,week_sin,0.03838155066354272,False
random_forest,core_plus_geographic_pressure_only,total_pov_area,0.031736375767824676,False
random_forest,core_plus_geographic_pressure_only,temperature_mean,0.019655977827980016,False
random_forest,core_plus_geographic_pressure_only,pov_variety_count,0.01801161288831686,False
random_forest,core_plus_geographic_pressure_only,regional_leaf_wet_accumulation,0.01760852241430818,False
random_forest,core_plus_geographic_pressure_only,week_cos,0.014834017474745371,False
random_forest,core_plus_geographic_pressure_only,wind_direction_variability,0.014723442855402813,False
random_forest,core_plus_geographic_pressure_only,prevailing_wind_direction,0.014068208781531697,False
random_forest,core_plus_geographic_pressure_only,rolling_3w_leaf_wet_hours,0.013886027133091948,False
random_forest,core_plus_geographic_pressure_only,neighbor_prevweek_risk,0.013571106644631301,False
random_forest,core_plus_geographic_pressure_only,mean_wind_speed,0.013518147395964393,False
random_forest,core_plus_geographic_pressure_only,host_weighted_rolling_3w,0.013115434750303431,False
random_forest,core_plus_geographic_pressure_only,rolling_3w_risk,0.012918370015250775,False
random_forest,core_plus_geographic_pressure_only,rainfall_sum,0.012413987263298098,False
random_forest,core_plus_geographic_pressure_only,host_weighted_rolling_2w,0.012356008555547984,False
random_forest,core_plus_geographic_pressure_only,rolling_2w_leaf_wet_hours,0.011846749726620465,False
random_forest,core_plus_geographic_pressure_only,rolling_2w_risk,0.011227771718644893,False
random_forest,core_plus_geographic_pressure_only,spatial_host_weather_risk,0.010501182775229238,False
random_forest,core_plus_geographic_pressure_only,risk_score,0.010333134086860185,False
random_forest,core_plus_geographic_pressure_only,wind_aligned_neighbor_blast,0.01025943343438475,False
random_forest,core_plus_geographic_pressure_only,host_weighted_risk,0.010209292153643164,False
random_forest,core_plus_geographic_pressure_only,humidity_mean,0.010089973338258727,False
random_forest,core_plus_geographic_pressure_only,max_wind_speed,0.010016940501208976,False
random_forest,core_plus_geographic_pressure_only,humid_wind_hours,0.009583373790433199,False
random_forest,core_plus_geographic_pressure_only,province_Tak,0.009049150735140253,False
random_forest,core_plus_geographic_pressure_only,leaf_wet_hours,0.008720829911791532,False
random_forest,core_plus_geographic_pressure_only,leaf_wet_ratio,0.008508518916136666,False
random_forest,core_plus_geographic_pressure_only,province_Songkhla,0.0082410650029796,False
random_forest,core_plus_geographic_pressure_only,leaf_wet_wind_hours,0.007482163642413271,False
random_forest,core_plus_geographic_pressure_only,region_Northeast,0.005907193470963548,False
random_forest,core_plus_geographic_pressure_only,region_South,0.005616284068940403,False
random_forest,core_plus_geographic_pressure_only,region_Central,0.004943216808154897,False
random_forest,core_plus_geographic_pressure_only,wind_aligned_neighbor_count,0.004493731713532794,False
random_forest,core_plus_geographic_pressure_only,region_North,0.0035362447792959243,False
random_forest,core_plus_geographic_pressure_only,province_Phrae,0.003522255796714227,False
random_forest,core_plus_geographic_pressure_only,province_Ubon Ratchathani,0.0031391619987901176,False
random_forest,core_plus_geographic_pressure_only,mean_wind_gust,0.003009109151703776,False
random_forest,core_plus_geographic_pressure_only,province_Phra Nakhon Si Ayutthaya,0.0028279950327737926,False
random_forest,core_plus_geographic_pressure_only,province_Rayong,0.0016913746714760547,False
random_forest,core_plus_geographic_pressure_only,region_East,0.0015837491302005571,False
random_forest,core_plus_geographic_pressure_only,region_West,0.0015445608903247785,False
random_forest,core_plus_geographic_pressure_only,province_Bueng Kan,0.001248040899751634,False
random_forest,core_plus_geographic_pressure_only,province_Prachin Buri,0.0012397503053580702,False
random_forest,core_plus_geographic_pressure_only,province_Sukhothai,0.0011524177500530134,False
random_forest,core_plus_geographic_pressure_only,province_Surat Thani,0.0010280987585831235,False
random_forest,core_plus_geographic_pressure_only,province_Roi Et,0.0009249513900673017,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Si Thammarat,0.0008732146461422525,False
random_forest,core_plus_geographic_pressure_only,province_Phichit,0.0008565342817364146,False
random_forest,core_plus_geographic_pressure_only,province_Si Sa Ket,0.0008164237478598809,False
random_forest,core_plus_geographic_pressure_only,province_Nong Khai,0.0007943300624741103,False
random_forest,core_plus_geographic_pressure_only,province_Maha Sarakham,0.0007593340551653897,False
random_forest,core_plus_geographic_pressure_only,province_Krabi,0.00074036589627173,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Sawan,0.0007316363552828265,False
random_forest,core_plus_geographic_pressure_only,province_Amnat Charoen,0.0006739209921085886,False
random_forest,core_plus_geographic_pressure_only,province_Chachoengsao,0.0006710763162684651,False
random_forest,core_plus_geographic_pressure_only,province_Mukdahan,0.0006384250460756446,False
random_forest,core_plus_geographic_pressure_only,province_Phatthalung,0.00062462059065344,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Pathom,0.0005883667020929195,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Phanom,0.0005857729424447325,False
random_forest,core_plus_geographic_pressure_only,province_Phetchabun,0.0005834498549082181,False
random_forest,core_plus_geographic_pressure_only,province_Trat,0.0005768879351652169,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Nayok,0.0005757813152641142,False
random_forest,core_plus_geographic_pressure_only,province_Chiang Mai,0.0005565626027663605,False
random_forest,core_plus_geographic_pressure_only,province_Mae Hong Son,0.00051057314171007,False
random_forest,core_plus_geographic_pressure_only,province_Kamphaeng Phet,0.000441695617940812,False
random_forest,core_plus_geographic_pressure_only,province_Chumphon,0.00041811460985135824,False
random_forest,core_plus_geographic_pressure_only,province_Surin,0.0003975022094146072,False
random_forest,core_plus_geographic_pressure_only,province_Lamphun,0.000394191306947639,False
random_forest,core_plus_geographic_pressure_only,province_Uthai Thani,0.00036682032494352203,False
random_forest,core_plus_geographic_pressure_only,province_Suphan Buri,0.00034956813496484927,False
random_forest,core_plus_geographic_pressure_only,province_Kalasin,0.0003048572126167909,False
random_forest,core_plus_geographic_pressure_only,province_Phang-nga,0.00029819375412823434,False
random_forest,core_plus_geographic_pressure_only,province_Ang Thong,0.0002980676959795477,False
random_forest,core_plus_geographic_pressure_only,province_Chaiyaphum,0.00028630293806547236,False
random_forest,core_plus_geographic_pressure_only,province_Phuket,0.00027854963367386556,False
random_forest,core_plus_geographic_pressure_only,province_Lampang,0.00027585011511561513,False
random_forest,core_plus_geographic_pressure_only,province_Trang,0.00027382597434046747,False
random_forest,core_plus_geographic_pressure_only,province_Saraburi,0.0002645282158315733,False
random_forest,core_plus_geographic_pressure_only,province_Phayao,0.0002573194161941519,False
random_forest,core_plus_geographic_pressure_only,province_Yasothon,0.0002539832714559229,False
random_forest,core_plus_geographic_pressure_only,province_Ranong,0.00023734866340358482,False
random_forest,core_plus_geographic_pressure_only,province_Satun,0.00023551755217039957,False
random_forest,core_plus_geographic_pressure_only,province_Samut Sakhon,0.00022282685189984206,False
random_forest,core_plus_geographic_pressure_only,province_Nonthaburi,0.00019469331523827002,False
random_forest,core_plus_geographic_pressure_only,province_Yala,0.00019296668414656352,False
random_forest,core_plus_geographic_pressure_only,province_Sakon Nakhon,0.00018513964666172782,False
random_forest,core_plus_geographic_pressure_only,province_Nakhon Ratchasima,0.0001781983222868456,False
random_forest,core_plus_geographic_pressure_only,province_Sing Buri,0.000174435192475002,False
random_forest,core_plus_geographic_pressure_only,province_Chiang Rai,0.0001662904281765108,False
random_forest,core_plus_geographic_pressure_only,province_Pattani,0.0001556920812676236,False
random_forest,core_plus_geographic_pressure_only,province_Buri Ram,0.00014636443756821472,False
random_forest,core_plus_geographic_pressure_only,province_Phetchaburi,0.00014004886630153977,False
random_forest,core_plus_geographic_pressure_only,province_Samut Prakarn,0.00013506632975142718,False
random_forest,core_plus_geographic_pressure_only,province_Narathiwat,0.00013248195865610098,False
random_forest,core_plus_geographic_pressure_only,province_Ratchaburi,0.00012751395221055725,False
random_forest,core_plus_geographic_pressure_only,province_Udon Thani,0.00012115464057773076,False
random_forest,core_plus_geographic_pressure_only,province_Chai Nat,0.00011665684494531397,False
random_forest,core_plus_geographic_pressure_only,province_Nan,0.00011551214559365339,False
random_forest,core_plus_geographic_pressure_only,province_Phitsanulok,0.00011191611174120566,False
random_forest,core_plus_geographic_pressure_only,province_Chon Buri,0.00010978141641695411,False
random_forest,core_plus_geographic_pressure_only,province_Bangkok,9.61840373665823e-05,False
random_forest,core_plus_geographic_pressure_only,province_Chanthaburi,9.423642524090196e-05,False
random_forest,core_plus_geographic_pressure_only,province_Khon Kaen,9.016887659394699e-05,False
random_forest,core_plus_geographic_pressure_only,province_Loei,6.90917937736926e-05,False
random_forest,core_plus_geographic_pressure_only,province_Uttaradit,6.792204449511093e-05,False
random_forest,core_plus_geographic_pressure_only,province_Prachuap Khiri Khan,6.388597024684962e-05,False
random_forest,core_plus_geographic_pressure_only,province_Lop Buri,5.643085504785766e-05,False
random_forest,core_plus_geographic_pressure_only,province_Samut Songkhram,5.281025758036919e-05,False
random_forest,core_plus_geographic_pressure_only,province_Sa kaeo,5.236943302931864e-05,False
random_forest,core_plus_geographic_pressure_only,province_Nong Bua Lam Phu,4.0937640602316234e-05,False
random_forest,core_plus_geographic_pressure_only,province_Kanchanaburi,3.409841159730955e-05,False
random_forest,core_plus_geographic_pressure_only,province_Pathum Thani,8.924210510609908e-06,False
