file_path,year,metadata_column,sample_unique_values,sample_unique_count
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phichit 2018-07-01.csv,2018,resolvedAddress,"16.25902273,100.3543182",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,address,Phra Nakhon Si Ayutthaya,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,latitude,14.37482039,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,longitude,100.5316117,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,name,"14.37482039,100.5316117",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phra Nakhon Si Ayutthaya 2018-01-01.csv,2018,resolvedAddress,"14.37482039,100.5316117",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,address,Phrae,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,latitude,18.15474026,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,longitude,100.0967013,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,name,"18.15474026,100.0967013",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Phrae 2018-07-01.csv,2018,resolvedAddress,"18.15474026,100.0967013",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,address,Prachin Buri,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,latitude,13.99596825,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,longitude,101.5334444,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,name,"13.99596825,101.5334444",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachin Buri 2018-01-01.csv,2018,resolvedAddress,"13.99596825,101.5334444",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,address,Prachuap Khiri Khan,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,latitude,11.87997872,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,longitude,99.66968085,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,name,"11.87997872,99.66968085",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Prachuap Khiri Khan 2018-07-01.csv,2018,resolvedAddress,"11.87997872,99.66968085",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,address,Ratchaburi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,latitude,13.60378641,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,longitude,99.80105825,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,name,"13.60378641,99.80105825",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Ratchaburi 2018-01-01.csv,2018,resolvedAddress,"13.60378641,99.80105825",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,address,Rayong,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,latitude,12.77290909,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,longitude,101.4139394,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,name,"12.77290909,101.4139394",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Rayong 2018-07-01.csv,2018,resolvedAddress,"12.77290909,101.4139394",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,address,Sa kaeo,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,latitude,13.72012069,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,longitude,102.3403103,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,name,"13.72012069,102.3403103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sa kaeo 2018-01-01.csv,2018,resolvedAddress,"13.72012069,102.3403103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,address,Sakon Nakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,latitude,17.40146774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,longitude,103.8297419,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,name,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sakon Nakhon 2018-07-01.csv,2018,resolvedAddress,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,address,Samut Sakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,latitude,13.58789744,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,longitude,100.2134103,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,name,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Sakhon 2018-01-01.csv,2018,resolvedAddress,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,address,Samut Songkhram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,latitude,13.43411429,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,longitude,99.95694286,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,name,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Samut Songkhram 2018-07-01.csv,2018,resolvedAddress,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,address,Satun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,latitude,6.695068182,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,longitude,99.72796591,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,name,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Satun 2018-01-01.csv,2018,resolvedAddress,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,address,Si Sa Ket,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,latitude,14.94141872,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,longitude,104.3277783,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,name,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Si Sa Ket 2018-07-01.csv,2018,resolvedAddress,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,address,Songkhla,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,latitude,7.117804348,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,longitude,100.5218768,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,name,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Songkhla 2018-01-01.csv,2018,resolvedAddress,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,address,Sukhothai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,latitude,17.1496,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,longitude,99.79715294,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,name,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Sukhothai 2018-07-01.csv,2018,resolvedAddress,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,address,Surat Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,latitude,9.228121053,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,longitude,99.40556316,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,name,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surat Thani 2018-01-01.csv,2018,resolvedAddress,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,address,Surin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,latitude,14.93708228,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,longitude,103.669962,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,name,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Surin 2018-07-01.csv,2018,resolvedAddress,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,address,Trang,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,latitude,7.479578947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,longitude,99.55433333,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,name,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trang 2018-01-01.csv,2018,resolvedAddress,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,address,Trat,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,latitude,12.10803774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,longitude,102.4909057,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,name,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Trat 2018-07-01.csv,2018,resolvedAddress,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,address,Udon Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,latitude,17.40975974,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,longitude,102.883539,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,name,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Udon Thani 2018-01-01.csv,2018,resolvedAddress,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,address,Uthai Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,latitude,15.37220588,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,longitude,99.80179412,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,name,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Uthai Thani 2018-07-01.csv,2018,resolvedAddress,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,address,Yala,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,latitude,6.389631579,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,longitude,101.2610877,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,name,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yala 2018-01-01.csv,2018,resolvedAddress,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,address,Yasothon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,latitude,15.83362821,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,longitude,104.3002051,1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,name,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2018\Yasothon 2018-07-01.csv,2018,resolvedAddress,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,address,Ang Thong,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,latitude,14.61094444,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,longitude,100.3843056,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,name,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Ang Thong 2019-01-01.csv,2019,resolvedAddress,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,address,Bangkok,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,latitude,13.75785621,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,longitude,100.5558824,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,name,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Bangkok 2019-07-01.csv,2019,resolvedAddress,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,address,Buri Ram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,latitude,14.89489362,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,longitude,102.9742287,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,name,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Buri Ram 2019-01-01.csv,2019,resolvedAddress,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,address,Chachoengsao,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,latitude,13.68568478,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,longitude,101.1367174,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,name,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chachoengsao 2019-07-01.csv,2019,resolvedAddress,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,address,Chaiyaphum,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,latitude,15.97104065,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,longitude,101.9395366,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,name,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chaiyaphum 2019-01-01.csv,2019,resolvedAddress,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,address,Chanthaburi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,latitude,12.67759036,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,longitude,102.1161687,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,name,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chanthaburi 2019-07-01.csv,2019,resolvedAddress,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,address,Chiang Rai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,latitude,19.88303252,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,longitude,99.92217886,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,name,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chiang Rai 2019-01-01.csv,2019,resolvedAddress,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,address,Chon Buri,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,latitude,13.15463158,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,longitude,101.0628947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,name,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Chon Buri 2019-07-01.csv,2019,resolvedAddress,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,address,Kalasin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,latitude,16.58667669,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,longitude,103.6133985,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,name,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kalasin 2019-01-01.csv,2019,resolvedAddress,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,address,Kamphaeng Phet,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,latitude,16.37223377,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,longitude,99.65637662,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,name,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Kamphaeng Phet 2019-07-01.csv,2019,resolvedAddress,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,address,Khon Kaen,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,latitude,16.35285,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,longitude,102.598805,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,name,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Khon Kaen 2019-01-01.csv,2019,resolvedAddress,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,address,Krabi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,latitude,8.009243243,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,longitude,98.93368468,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,name,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Krabi 2019-07-01.csv,2019,resolvedAddress,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,address,Lamphun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,latitude,18.36132,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,longitude,98.96236,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,name,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Lamphun 2019-01-01.csv,2019,resolvedAddress,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,address,Loei,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,latitude,17.41748315,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,longitude,101.6434157,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,name,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Loei 2019-07-01.csv,2019,resolvedAddress,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,address,Mae Hong Son,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,latitude,18.766,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,longitude,98.06297674,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,name,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Mae Hong Son 2019-01-01.csv,2019,resolvedAddress,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Maha Sarakham 2019-07-01.csv,2019,address,Maha Sarakham,1
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Maha Sarakham 2019-07-01.csv,2019,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2019\Maha Sarakham 2019-07-01.csv,2019,latitude,15.98990226,1
